,scaling factor,time (sec),accel = sin(t/tscale)*ascale,sine argument,vel = (-cos(t/tscale)+1)*vscale,RR vel (m/s),err vel,pos = (-tscale(sin(t/tscale))+t)*vscale,RR pos (meters),error vel,error pos,time (min),vel Km/hr,pos Km,,,,,,,,,,,,,,,,,
,,1452.0000000,-0.221750680202858,5.0684361,44.152339014854800,44.041418842839000,0.1109202,116612.446860568000000,116656.406830573000000,0.1109202,43.9304987,24.2000000,158.5491078,116.6564068,,,,,,,,,,,,,,,,,
,,1453.0000000,-0.221461460998536,5.0719268,43.930732719237000,43.819957381840500,0.1107753,116656.488372333000000,116700.226787955000000,0.1107753,43.7091820,24.2166667,157.7518466,116.7002268,,,,,,,,,,,,,,,,,
,,1454.0000000,-0.221169543356201,5.0754175,43.709416992337500,43.598787838484300,0.1106292,116700.308422862000000,116743.825575793000000,0.1106292,43.4881587,24.2333333,156.9556362,116.7438256,,,,,,,,,,,,,,,,,
,,1455.0000000,-0.220874930832777,5.0789081,43.488394530818600,43.377912907651500,0.1104816,116743.907304073000000,116787.203488701000000,0.1104816,43.2674313,24.2500000,156.1604865,116.7872035,,,,,,,,,,,,,,,,,
,,1456.0000000,-0.220577627018024,5.0823988,43.267668027769400,43.157335280633500,0.1103327,116787.285310577000000,116830.360823981000000,0.1103327,43.0470025,24.2666667,155.3664070,116.8303608,,,,,,,,,,,,,,,,,
,,1457.0000000,-0.220277635534497,5.0858894,43.047240172672600,42.937057645099000,0.1101825,116830.442739678000000,116873.297881626000000,0.1101825,42.8268751,24.2833333,154.5734075,116.8732979,,,,,,,,,,,,,,,,,
,,1458.0000000,-0.219974960037495,5.0893801,42.827113651371900,42.717082685061500,0.1100310,116873.379891367000000,116916.014964312000000,0.1100310,42.6070517,24.3000000,153.7814977,116.9160150,,,,,,,,,,,,,,,,,
,,1459.0000000,-0.219669604215026,5.0928708,42.607291146039700,42.497413080846500,0.1098781,116916.097068319000000,116958.512377392000000,0.1098781,42.3875350,24.3166667,152.9906871,116.9585124,,,,,,,,,,,,,,,,,
,,1460.0000000,-0.219361571787753,5.0963614,42.387775335143800,42.278051509058700,0.1097238,116958.594575891000000,117000.790428901000000,0.1097238,42.1683277,24.3333333,152.2009854,117.0007904,,,,,,,,,,,,,,,,,
,,1461.0000000,-0.219050866508953,5.0998521,42.168568893415100,42.059000642549800,0.1095683,117000.872722113000000,117042.849429544000000,0.1095683,41.9494324,24.3500000,151.4124023,117.0428494,,,,,,,,,,,,,,,,,
,,1462.0000000,-0.218737492164474,5.1033427,41.949674491814900,41.840263150385300,0.1094113,117042.931817691000000,117084.689692694000000,0.1094113,41.7308518,24.3666667,150.6249473,117.0846897,,,,,,,,,,,,,,,,,
,,1463.0000000,-0.218421452572682,5.1068334,41.731094797502300,41.621841697812600,0.1092531,117084.772175999000000,117126.311534392000000,0.1092531,41.5125886,24.3833333,149.8386301,117.1263115,,,,,,,,,,,,,,,,,
,,1464.0000000,-0.218102751584420,5.1103240,41.512832473802000,41.403738946228200,0.1090935,117126.394113076000000,117167.715273338000000,0.1090935,41.2946454,24.4000000,149.0534602,117.1677153,,,,,,,,,,,,,,,,,
,,1465.0000000,-0.217781393082959,5.1138147,41.294890180171500,41.185957553145200,0.1089326,117167.797947623000000,117208.901230892000000,0.1089326,41.0770249,24.4166667,148.2694472,117.2089012,,,,,,,,,,,,,,,,,
,,1466.0000000,-0.217457380983950,5.1173054,41.077270572169000,40.968500172161300,0.1087704,117208.984000998000000,117249.869731064000000,0.1087704,40.8597298,24.4333333,147.4866006,117.2498697,,,,,,,,,,,,,,,,,
,,1467.0000000,-0.217130719235380,5.1207960,40.859976301420500,40.751369452925900,0.1086068,117249.952597213000000,117290.621100517000000,0.1086068,40.6427626,24.4500000,146.7049300,117.2906211,,,,,,,,,,,,,,,,,
,,1468.0000000,-0.216801411817518,5.1242867,40.643010015588300,40.534568041108400,0.1084420,117290.704062929000000,117331.155668558000000,0.1084420,40.4261261,24.4666667,145.9244449,117.3311557,,,,,,,,,,,,,,,,,
,,1469.0000000,-0.216469462742872,5.1277773,40.426374358338100,40.318098578365500,0.1082758,117331.238727454000000,117371.473767136000000,0.1082758,40.2098228,24.4833333,145.1451549,117.3714738,,,,,,,,,,,,,,,,,
,,1470.0000000,-0.216134876056136,5.1312680,40.210071969307000,40.101963702309400,0.1081083,117371.556922736000000,117411.575730838000000,0.1081083,39.9938554,24.5000000,144.3670693,117.4115757,,,,,,,,,,,,,,,,,
,,1471.0000000,-0.215797655834143,5.1347587,39.994105484071200,39.886166046475200,0.1079394,117411.658983361000000,117451.461896885000000,0.1079394,39.7782266,24.5166667,143.5901978,117.4514619,,,,,,,,,,,,,,,,,
,,1472.0000000,-0.215457806185815,5.1382493,39.778477534114500,39.670708240289400,0.1077693,117451.545246549000000,117491.132605125000000,0.1077693,39.5629389,24.5333333,142.8145497,117.4911326,,,,,,,,,,,,,,,,,
,,1473.0000000,-0.215115331252113,5.1417400,39.563190746795100,39.455592909037300,0.1075978,117491.216052150000000,117530.588198034000000,0.1075978,39.3479951,24.5500000,142.0401345,117.5305882,,,,,,,,,,,,,,,,,
,,1474.0000000,-0.214770235205986,5.1452306,39.348247745314800,39.240822673831300,0.1074251,117530.671742638000000,117569.829020708000000,0.1074251,39.1333976,24.5666667,141.2669616,117.5698290,,,,,,,,,,,,,,,,,
,,1475.0000000,-0.214422522252321,5.1487213,39.133651148686000,39.026400151579000,0.1072510,117569.912663109000000,117608.855420860000000,0.1072510,38.9191492,24.5833333,140.4950405,117.6088554,,,,,,,,,,,,,,,,,
,,1476.0000000,-0.214072196627889,5.1522120,38.919403571700700,38.812327954951100,0.1070756,117608.939161275000000,117647.667748815000000,0.1070756,38.7052523,24.6000000,139.7243806,117.6476677,,,,,,,,,,,,,,,,,
,,1477.0000000,-0.213719262601299,5.1557026,38.705507624898000,38.598608692349800,0.1068989,117647.751587462000000,117686.266357507000000,0.1068989,38.4917098,24.6166667,138.9549913,117.6862664,,,,,,,,,,,,,,,,,
,,1478.0000000,-0.213363724472939,5.1591933,38.491965914532400,38.385244967876800,0.1067209,117686.350294604000000,117724.651602475000000,0.1067209,38.2785240,24.6333333,138.1868819,117.7246516,,,,,,,,,,,,,,,,,
,,1479.0000000,-0.213005586574930,5.1626839,38.278781042542300,38.172239381301900,0.1065417,117724.735638237000000,117762.823841856000000,0.1065417,38.0656977,24.6500000,137.4200618,117.7628238,,,,,,,,,,,,,,,,,
,,1480.0000000,-0.212644853271070,5.1661746,38.065955606518200,37.959594528030800,0.1063611,117762.907976501000000,117800.783436384000000,0.1063611,37.8532334,24.6666667,136.6545403,117.8007834,,,,,,,,,,,,,,,,,
,,1481.0000000,-0.212281528956779,5.1696652,37.853492199670700,37.747312999074100,0.1061792,117800.867670127000000,117838.530749383000000,0.1061792,37.6411338,24.6833333,135.8903268,117.8385307,,,,,,,,,,,,,,,,,
,,1482.0000000,-0.211915618059049,5.1731559,37.641393410799500,37.535397381015000,0.1059960,117838.615082440000000,117876.066146764000000,0.1059960,37.4294014,24.7000000,135.1274306,117.8760661,,,,,,,,,,,,,,,,,
,,1483.0000000,-0.211547125036390,5.1766466,37.429661824261200,37.323850255978600,0.1058116,117876.150579349000000,117913.389997020000000,0.1058116,37.2180387,24.7166667,134.3658609,117.9133900,,,,,,,,,,,,,,,,,
,,1484.0000000,-0.211176054378773,5.1801372,37.218300019938700,37.112674201599800,0.1056258,117913.474529349000000,117950.502671222000000,0.1056258,37.0070484,24.7333333,133.6056271,117.9505027,,,,,,,,,,,,,,,,,
,,1485.0000000,-0.210802410607576,5.1836279,37.007310573208600,36.901871790992300,0.1054388,117950.587303508000000,117987.404543013000000,0.1054388,36.7964330,24.7500000,132.8467384,117.9874045,,,,,,,,,,,,,,,,,
,,1486.0000000,-0.210426198275531,5.1871185,36.796696054910800,36.691445592716700,0.1052505,117987.489275472000000,118024.095988606000000,0.1052505,36.5861951,24.7666667,132.0892041,118.0240960,,,,,,,,,,,,,,,,,
,,1487.0000000,-0.210047421966666,5.1906092,36.586459031316800,36.481398170750100,0.1050609,118024.180821450000000,118060.577386776000000,0.1050609,36.3763373,24.7833333,131.3330334,118.0605774,,,,,,,,,,,,,,,,,
,,1488.0000000,-0.209666086296252,5.1940999,36.376602064098300,36.271732084453800,0.1048700,118060.662320220000000,118096.849118861000000,0.1048700,36.1668621,24.8000000,130.5782355,118.0968491,,,,,,,,,,,,,,,,,
,,1489.0000000,-0.209282195910743,5.1975905,36.167127710296300,36.062449888543100,0.1046778,118096.934153116000000,118132.911568749000000,0.1046778,35.9577721,24.8166667,129.8248196,118.1329116,,,,,,,,,,,,,,,,,
,,1490.0000000,-0.208895755487722,5.2010812,35.958038522289700,35.853554133055400,0.1044844,118132.996704029000000,118168.765122882000000,0.1044844,35.7490697,24.8333333,129.0727949,118.1687651,,,,,,,,,,,,,,,,,
,,1491.0000000,-0.208506769735844,5.2045718,35.749337047764200,35.645047363319500,0.1042897,118168.850359398000000,118204.410170246000000,0.1042897,35.5407577,24.8500000,128.3221705,118.2044102,,,,,,,,,,,,,,,,,
,,1492.0000000,-0.208115243394777,5.2080625,35.541025829681400,35.436932119924700,0.1040937,118204.495508210000000,118239.847102366000000,0.1040937,35.3328384,24.8666667,127.5729556,118.2398471,,,,,,,,,,,,,,,,,
,,1493.0000000,-0.207721181235147,5.2115531,35.333107406247800,35.229210938689600,0.1038965,118239.932541989000000,118275.076313304000000,0.1038965,35.1253145,24.8833333,126.8251594,118.2750763,,,,,,,,,,,,,,,,,
,,1494.0000000,-0.207324588058476,5.2150438,35.125584310883800,35.021886350631100,0.1036980,118275.161854799000000,118310.098199655000000,0.1036980,34.9181884,24.9000000,126.0787909,118.3100982,,,,,,,,,,,,,,,,,
,,1495.0000000,-0.206925468697127,5.2185345,34.918459072192800,34.814960881934000,0.1034982,118310.183843230000000,118344.913160537000000,0.1034982,34.7114627,24.9166667,125.3338592,118.3449132,,,,,,,,,,,,,,,,,
,,1496.0000000,-0.206523828014244,5.2220251,34.711734213930400,34.608437053919700,0.1032972,118344.998906403000000,118379.521597591000000,0.1032972,34.5051399,24.9333333,124.5903734,118.3795216,,,,,,,,,,,,,,,,,
,,1497.0000000,-0.206119670903692,5.2255158,34.505412254973900,34.402317383016100,0.1030949,118379.607445958000000,118413.923914974000000,0.1030949,34.2992225,24.9500000,123.8483426,118.4139239,,,,,,,,,,,,,,,,,
,,1498.0000000,-0.205713002289997,5.2290064,34.299495709291100,34.196604380726100,0.1028913,118414.009866051000000,118448.120519354000000,0.1028913,34.0937131,24.9666667,123.1077758,118.4481205,,,,,,,,,,,,,,,,,
,,1499.0000000,-0.205303827128289,5.2324971,34.093987085910200,33.991300553597800,0.1026865,118448.206573351000000,118482.111819908000000,0.1026865,33.8886140,24.9833333,122.3686820,118.4821118,,,,,,,,,,,,,,,,,
,,1500.0000000,-0.204892150404236,5.2359878,33.888888888888900,33.786408403193500,0.1024805,118482.197977032000000,118515.898228311000000,0.1024805,33.6839279,25.0000000,121.6310703,118.5158982,,,,,,,,,,,,,,,,,
,,1501.0000000,-0.204477977133991,5.2394784,33.684203617284100,33.581930426059500,0.1022732,118515.984488770000000,118549.480158737000000,0.1022732,33.4796572,25.0166667,120.8949495,118.5494802,,,,,,,,,,,,,,,,,
,,1502.0000000,-0.204061312364124,5.2429691,33.479933765121200,33.377869113695400,0.1020647,118549.566522739000000,118582.858027851000000,0.1020647,33.2758045,25.0333333,120.1603288,118.5828580,,,,,,,,,,,,,,,,,
,,1503.0000000,-0.203642161171564,5.2464597,33.276081821363800,33.174226952523900,0.1018549,118582.944495603000000,118616.032254804000000,0.1018549,33.0723721,25.0500000,119.4272170,118.6160323,,,,,,,,,,,,,,,,,
,,1504.0000000,-0.203220528663535,5.2499504,33.072650269883500,32.971006423860300,0.1016438,118616.118826513000000,118649.003261227000000,0.1016438,32.8693626,25.0666667,118.6956231,118.6490033,,,,,,,,,,,,,,,,,
,,1505.0000000,-0.202796419977497,5.2534410,32.869641589429700,32.768210003882800,0.1014316,118649.089937100000000,118681.771471231000000,0.1014316,32.6667784,25.0833333,117.9655560,118.6817715,,,,,,,,,,,,,,,,,
,,1506.0000000,-0.202369840281080,5.2569317,32.667058253599000,32.565840163601700,0.1012181,118681.858251473000000,118714.337311395000000,0.1012181,32.4646221,25.1000000,117.2370246,118.7143373,,,,,,,,,,,,,,,,,
,,1507.0000000,-0.201940794772023,5.2604224,32.464902730805500,32.363899368829700,0.1010034,118714.424196212000000,118746.701210764000000,0.1010034,32.2628960,25.1166667,116.5100377,118.7467012,,,,,,,,,,,,,,,,,
,,1508.0000000,-0.201509288678111,5.2639130,32.263177484250200,32.162390080151600,0.1007874,118746.788200360000000,118778.863600844000000,0.1007874,32.0616027,25.1333333,115.7846043,118.7788636,,,,,,,,,,,,,,,,,
,,1509.0000000,-0.201075327257109,5.2674037,32.061884971891900,31.961314752894500,0.1005702,118778.950695425000000,118810.824915597000000,0.1005702,31.8607445,25.1500000,115.0607331,118.8108249,,,,,,,,,,,,,,,,,
,,1510.0000000,-0.200638915796699,5.2708943,31.861027646416200,31.760675837097800,0.1003518,118810.912115367000000,118842.585591434000000,0.1003518,31.6603240,25.1666667,114.3384330,118.8425856,,,,,,,,,,,,,,,,,
,,1511.0000000,-0.200200059614419,5.2743850,31.660607955206200,31.560475777483400,0.1001322,118842.672896596000000,118874.146067211000000,0.1001322,31.4603436,25.1833333,113.6177128,118.8741461,,,,,,,,,,,,,,,,,
,,1512.0000000,-0.199758764057591,5.2778757,31.460628340312500,31.360717013425800,0.0999113,118874.233477969000000,118905.506784225000000,0.0999113,31.2608057,25.2000000,112.8985812,118.9055068,,,,,,,,,,,,,,,,,
,,1513.0000000,-0.199315034503263,5.2813663,31.261091238423800,31.161401978922500,0.0996893,118905.594300781000000,118936.668186204000000,0.0996893,31.0617127,25.2166667,112.1810471,118.9366682,,,,,,,,,,,,,,,,,
,,1514.0000000,-0.198868876358140,5.2848570,31.061999080836600,30.962533102564400,0.0994660,118936.755808761000000,118967.630719306000000,0.0994660,30.8630671,25.2333333,111.4651192,118.9676307,,,,,,,,,,,,,,,,,
,,1515.0000000,-0.198420295058517,5.2883476,30.863354293426000,30.764112807505900,0.0992415,118967.718448066000000,118998.394832114000000,0.0992415,30.6648713,25.2500000,110.7508061,118.9983948,,,,,,,,,,,,,,,,,
,,1516.0000000,-0.197969296070217,5.2918383,30.665159296616100,30.566143511435700,0.0990158,118998.482667278000000,119028.960975625000000,0.0990158,30.4671277,25.2666667,110.0381166,119.0289610,,,,,,,,,,,,,,,,,
,,1517.0000000,-0.197515884888520,5.2953290,30.467416505350400,30.368627626547100,0.0987889,119029.048917395000000,119059.329603252000000,0.0987889,30.2698387,25.2833333,109.3270595,119.0593296,,,,,,,,,,,,,,,,,
,,1518.0000000,-0.197060067038097,5.2988196,30.270128329062300,30.171567559509000,0.0985608,119059.417651827000000,119089.501170811000000,0.0985608,30.0730068,25.3000000,108.6176432,119.0895012,,,,,,,,,,,,,,,,,
,,1519.0000000,-0.196601848072946,5.3023103,30.073297171646100,29.974965711436100,0.0983315,119089.589326392000000,119119.476136523000000,0.0983315,29.8766343,25.3166667,107.9098766,119.1194761,,,,,,,,,,,,,,,,,
,,1520.0000000,-0.196141233576320,5.3058009,29.876925431427200,29.778824477859800,0.0981010,119119.564399309000000,119149.254961001000000,0.0981010,29.6807235,25.3333333,107.2037681,119.1492550,,,,,,,,,,,,,,,,,
,,1521.0000000,-0.195678229160661,5.3092916,29.681015501133400,29.583146248699100,0.0978693,119149.343331192000000,119178.838107249000000,0.0978693,29.4852770,25.3500000,106.4993265,119.1788381,,,,,,,,,,,,,,,,,
,,1522.0000000,-0.195212840467532,5.3127822,29.485569767865400,29.387933408231600,0.0976364,119178.926585044000000,119208.226040657000000,0.0976364,29.2902970,25.3666667,105.7965603,119.2082260,,,,,,,,,,,,,,,,,
,,1523.0000000,-0.194745073167548,5.3162729,29.290590613067700,29.193188335064000,0.0974023,119208.314626254000000,119237.419228993000000,0.0974023,29.0957861,25.3833333,105.0954780,119.2374192,,,,,,,,,,,,,,,,,
,,1524.0000000,-0.194274932960304,5.3197636,29.096080412499700,28.998913402103700,0.0971670,119237.507922588000000,119266.418142395000000,0.0971670,28.9017464,25.4000000,104.3960882,119.2664181,,,,,,,,,,,,,,,,,
,,1525.0000000,-0.193802425574312,5.3232542,28.902041536206900,28.805110976529400,0.0969306,119266.506944187000000,119295.223253371000000,0.0969306,28.7081804,25.4166667,103.6983995,119.2952233,,,,,,,,,,,,,,,,,
,,1526.0000000,-0.193327556766925,5.3267449,28.708476348491900,28.611783419762500,0.0966929,119295.312163557000000,119323.835036791000000,0.0966929,28.5150905,25.4333333,103.0024203,119.3238350,,,,,,,,,,,,,,,,,
,,1527.0000000,-0.192850332324269,5.3302355,28.515387207885200,28.418933087438200,0.0964541,119323.924055567000000,119352.253969878000000,0.0964541,28.3224790,25.4500000,102.3081591,119.3522540,,,,,,,,,,,,,,,,,
,,1528.0000000,-0.192370758061174,5.3337262,28.322776467117100,28.226562329377000,0.0962141,119352.343097439000000,119380.480532208000000,0.0962141,28.1303482,25.4666667,101.6156244,119.3804805,,,,,,,,,,,,,,,,,
,,1529.0000000,-0.191888839821100,5.3372169,28.130646473088800,28.034673489555900,0.0959730,119380.569768750000000,119408.515205697000000,0.0959730,27.9387005,25.4833333,100.9248246,119.4085152,,,,,,,,,,,,,,,,,
,,1530.0000000,-0.191404583476069,5.3407075,27.938999566843600,27.843268906079900,0.0957307,119408.604551415000000,119436.358474603000000,0.0957307,27.7475382,25.5000000,100.2357681,119.4363585,,,,,,,,,,,,,,,,,
,,1531.0000000,-0.190917994926592,5.3441982,27.747838083538500,27.652350911153300,0.0954872,119436.447929691000000,119464.010825515000000,0.0954872,27.5568637,25.5166667,99.5484633,119.4640108,,,,,,,,,,,,,,,,,
,,1532.0000000,-0.190429080101597,5.3476888,27.557164352415800,27.461921831051700,0.0952425,119464.100390166000000,119491.472747346000000,0.0952425,27.3666793,25.5333333,98.8629186,119.4914727,,,,,,,,,,,,,,,,,
,,1533.0000000,-0.189937844958357,5.3511795,27.366980696775000,27.271983986093300,0.0949967,119491.562421754000000,119518.744731332000000,0.0949967,27.1769873,25.5500000,98.1791423,119.5187447,,,,,,,,,,,,,,,,,
,,1534.0000000,-0.189444295482416,5.3546701,27.177289433943700,27.082539690610900,0.0947497,119518.834515691000000,119545.827271022000000,0.0947497,26.9877899,25.5666667,97.4971429,119.5458273,,,,,,,,,,,,,,,,,
,,1535.0000000,-0.188948437687520,5.3581608,26.988092875250100,26.893591252923400,0.0945016,119545.917165524000000,119572.720862275000000,0.0945016,26.7990896,25.5833333,96.8169285,119.5727209,,,,,,,,,,,,,,,,,
,,1536.0000000,-0.188450277615540,5.3616515,26.799393325994700,26.705140975307800,0.0942524,119572.810867111000000,119599.426003251000000,0.0942524,26.6108886,25.6000000,96.1385075,119.5994260,,,,,,,,,,,,,,,,,
,,1537.0000000,-0.187949821336398,5.3651421,26.611193085421700,26.517191153971400,0.0940019,119599.516118612000000,119625.943194405000000,0.0940019,26.4231892,25.6166667,95.4618882,119.6259432,,,,,,,,,,,,,,,,,
,,1538.0000000,-0.187447074947996,5.3686328,26.423494446691900,26.329744079023400,0.0937504,119626.033420483000000,119652.272938484000000,0.0937504,26.2359937,25.6333333,94.7870787,119.6522729,,,,,,,,,,,,,,,,,
,,1539.0000000,-0.186942044576141,5.3721234,26.236299696853900,26.142802034447300,0.0934977,119652.363275469000000,119678.415740518000000,0.0934977,26.0493044,25.6500000,94.1140873,119.6784157,,,,,,,,,,,,,,,,,
,,1540.0000000,-0.186434736374468,5.3756141,26.049611116816600,25.956367298072800,0.0932438,119678.506188600000000,119704.372107816000000,0.0932438,25.8631235,25.6666667,93.4429223,119.7043721,,,,,,,,,,,,,,,,,
